DATE_DT,DATE_CODE,DAY_CODE,DATE_DESC,DAY_DESC,WEEK_CODE,WEEK_DESC,MONTH_CODE,MONTH_DESC,YEAR_CODE,QUARTER_CODE,HALF_CODE
2014-03-26,20140326,26,26 March 2014,Wednesday,201413,13,201403,March    ,2014,20141,20141
2014-03-27,20140327,27,27 March 2014,Thursday ,201413,13,201403,March    ,2014,20141,20141
2014-03-28,20140328,28,28 March 2014,Friday   ,201413,13,201403,March    ,2014,20141,20141
2014-03-29,20140329,29,29 March 2014,Saturday ,201413,13,201403,March    ,2014,20141,20141
2014-03-30,20140330,30,30 March 2014,Sunday   ,201413,13,201403,March    ,2014,20141,20141
2014-03-31,20140331,31,31 March 2014,Monday   ,201414,14,201403,March    ,2014,20141,20141
2014-03-01,20140301,1,01 March 2014,Saturday ,201409,9,201403,March    ,2014,20141,20141
2014-03-02,20140302,2,02 March 2014,Sunday   ,201409,9,201403,March    ,2014,20141,20141
2014-03-03,20140303,3,03 March 2014,Monday   ,201410,10,201403,March    ,2014,20141,20141
2014-04-01,20140401,1,01-Apr-14,Tuesday  ,201414,14,201404,April    ,2014,20142,20141
2014-04-02,20140402,2,02-Apr-14,Wednesday,201414,14,201404,April    ,2014,20142,20141
2014-04-03,20140403,3,03-Apr-14,Thursday ,201414,14,201404,April    ,2014,20142,20141
2014-04-04,20140404,4,04-Apr-14,Friday   ,201414,14,201404,April    ,2014,20142,20141
2014-04-05,20140405,5,05-Apr-14,Saturday ,201414,14,201404,April    ,2014,20142,20141
2014-04-06,20140406,6,06-Apr-14,Sunday   ,201414,14,201404,April    ,2014,20142,20141
2014-04-07,20140407,7,07-Apr-14,Monday   ,201415,15,201404,April    ,2014,20142,20141
2014-04-08,20140408,8,08-Apr-14,Tuesday  ,201415,15,201404,April    ,2014,20142,20141
2014-04-09,20140409,9,09-Apr-14,Wednesday,201415,15,201404,April    ,2014,20142,20141
2014-04-10,20140410,10,10-Apr-14,Thursday ,201415,15,201404,April    ,2014,20142,20141
2014-04-11,20140411,11,11-Apr-14,Friday   ,201415,15,201404,April    ,2014,20142,20141
2014-04-12,20140412,12,12-Apr-14,Saturday ,201415,15,201404,April    ,2014,20142,20141
2014-04-13,20140413,13,13-Apr-14,Sunday   ,201415,15,201404,April    ,2014,20142,20141
2014-04-14,20140414,14,14-Apr-14,Monday   ,201416,16,201404,April    ,2014,20142,20141
2014-04-15,20140415,15,15-Apr-14,Tuesday  ,201416,16,201404,April    ,2014,20142,20141
2014-04-16,20140416,16,16-Apr-14,Wednesday,201416,16,201404,April    ,2014,20142,20141
2014-04-17,20140417,17,17-Apr-14,Thursday ,201416,16,201404,April    ,2014,20142,20141
2014-04-18,20140418,18,18-Apr-14,Friday   ,201416,16,201404,April    ,2014,20142,20141
2014-04-19,20140419,19,19-Apr-14,Saturday ,201416,16,201404,April    ,2014,20142,20141
2014-04-20,20140420,20,20-Apr-14,Sunday   ,201416,16,201404,April    ,2014,20142,20141
2014-04-21,20140421,21,21-Apr-14,Monday   ,201417,17,201404,April    ,2014,20142,20141
2014-04-22,20140422,22,22-Apr-14,Tuesday  ,201417,17,201404,April    ,2014,20142,20141
2014-04-23,20140423,23,23-Apr-14,Wednesday,201417,17,201404,April    ,2014,20142,20141
2014-04-24,20140424,24,24-Apr-14,Thursday ,201417,17,201404,April    ,2014,20142,20141
2014-04-25,20140425,25,25-Apr-14,Friday   ,201417,17,201404,April    ,2014,20142,20141
2014-04-26,20140426,26,26-Apr-14,Saturday ,201417,17,201404,April    ,2014,20142,20141
2014-04-27,20140427,27,27-Apr-14,Sunday   ,201417,17,201404,April    ,2014,20142,20141
2014-04-28,20140428,28,28-Apr-14,Monday   ,201418,18,201404,April    ,2014,20142,20141
2014-04-29,20140429,29,29-Apr-14,Tuesday  ,201418,18,201404,April    ,2014,20142,20141
2014-04-30,20140430,30,30-Apr-14,Wednesday,201418,18,201404,April    ,2014,20142,20141
2014-05-01,20140501,1,01 May 2014,Thursday ,201418,18,201405,May      ,2014,20142,20141
2014-05-02,20140502,2,02 May 2014,Friday   ,201418,18,201405,May      ,2014,20142,20141
2014-05-03,20140503,3,03 May 2014,Saturday ,201418,18,201405,May      ,2014,20142,20141
2014-05-04,20140504,4,04 May 2014,Sunday   ,201418,18,201405,May      ,2014,20142,20141
2014-05-05,20140505,5,05 May 2014,Monday   ,201419,19,201405,May      ,2014,20142,20141
2014-05-06,20140506,6,06 May 2014,Tuesday  ,201419,19,201405,May      ,2014,20142,20141
2014-05-07,20140507,7,07 May 2014,Wednesday,201419,19,201405,May      ,2014,20142,20141
2014-05-08,20140508,8,08 May 2014,Thursday ,201419,19,201405,May      ,2014,20142,20141
2014-05-09,20140509,9,09 May 2014,Friday   ,201419,19,201405,May      ,2014,20142,20141
2014-05-10,20140510,10,10 May 2014,Saturday ,201419,19,201405,May      ,2014,20142,20141
2014-05-11,20140511,11,11 May 2014,Sunday   ,201419,19,201405,May      ,2014,20142,20141
2014-05-12,20140512,12,12 May 2014,Monday   ,201420,20,201405,May      ,2014,20142,20141
2014-05-13,20140513,13,13 May 2014,Tuesday  ,201420,20,201405,May      ,2014,20142,20141
2014-05-14,20140514,14,14 May 2014,Wednesday,201420,20,201405,May      ,2014,20142,20141
2014-05-15,20140515,15,15 May 2014,Thursday ,201420,20,201405,May      ,2014,20142,20141
2014-05-16,20140516,16,16 May 2014,Friday   ,201420,20,201405,May      ,2014,20142,20141
2014-05-17,20140517,17,17 May 2014,Saturday ,201420,20,201405,May      ,2014,20142,20141
2014-05-18,20140518,18,18 May 2014,Sunday   ,201420,20,201405,May      ,2014,20142,20141
2014-05-19,20140519,19,19 May 2014,Monday   ,201421,21,201405,May      ,2014,20142,20141
2014-05-20,20140520,20,20 May 2014,Tuesday  ,201421,21,201405,May      ,2014,20142,20141
2014-05-21,20140521,21,21 May 2014,Wednesday,201421,21,201405,May      ,2014,20142,20141
2014-05-22,20140522,22,22 May 2014,Thursday ,201421,21,201405,May      ,2014,20142,20141
2014-05-23,20140523,23,23 May 2014,Friday   ,201421,21,201405,May      ,2014,20142,20141
2014-05-24,20140524,24,24 May 2014,Saturday ,201421,21,201405,May      ,2014,20142,20141
2014-05-25,20140525,25,25 May 2014,Sunday   ,201421,21,201405,May      ,2014,20142,20141
2014-05-26,20140526,26,26 May 2014,Monday   ,201422,22,201405,May      ,2014,20142,20141
2014-05-27,20140527,27,27 May 2014,Tuesday  ,201422,22,201405,May      ,2014,20142,20141
2014-05-28,20140528,28,28 May 2014,Wednesday,201422,22,201405,May      ,2014,20142,20141
2014-05-29,20140529,29,29 May 2014,Thursday ,201422,22,201405,May      ,2014,20142,20141
2014-05-30,20140530,30,30 May 2014,Friday   ,201422,22,201405,May      ,2014,20142,20141
2014-05-31,20140531,31,31 May 2014,Saturday ,201422,22,201405,May      ,2014,20142,20141
2014-06-01,20140601,1,01 June 2014,Sunday   ,201422,22,201406,June     ,2014,20142,20141
2014-06-02,20140602,2,02 June 2014,Monday   ,201423,23,201406,June     ,2014,20142,20141
2014-06-03,20140603,3,03 June 2014,Tuesday  ,201423,23,201406,June     ,2014,20142,20141
2014-06-04,20140604,4,04 June 2014,Wednesday,201423,23,201406,June     ,2014,20142,20141
2014-06-05,20140605,5,05 June 2014,Thursday ,201423,23,201406,June     ,2014,20142,20141
2014-06-06,20140606,6,06 June 2014,Friday   ,201423,23,201406,June     ,2014,20142,20141
2014-06-07,20140607,7,07 June 2014,Saturday ,201423,23,201406,June     ,2014,20142,20141
2014-06-08,20140608,8,08 June 2014,Sunday   ,201423,23,201406,June     ,2014,20142,20141
2014-06-09,20140609,9,09 June 2014,Monday   ,201424,24,201406,June     ,2014,20142,20141
2014-06-10,20140610,10,10 June 2014,Tuesday  ,201424,24,201406,June     ,2014,20142,20141
2014-06-11,20140611,11,11 June 2014,Wednesday,201424,24,201406,June     ,2014,20142,20141
2014-06-12,20140612,12,12 June 2014,Thursday ,201424,24,201406,June     ,2014,20142,20141
2014-06-13,20140613,13,13 June 2014,Friday   ,201424,24,201406,June     ,2014,20142,20141
2014-06-14,20140614,14,14 June 2014,Saturday ,201424,24,201406,June     ,2014,20142,20141
2014-06-15,20140615,15,15 June 2014,Sunday   ,201424,24,201406,June     ,2014,20142,20141
2014-06-16,20140616,16,16 June 2014,Monday   ,201425,25,201406,June     ,2014,20142,20141
2014-06-17,20140617,17,17 June 2014,Tuesday  ,201425,25,201406,June     ,2014,20142,20141
2014-06-18,20140618,18,18 June 2014,Wednesday,201425,25,201406,June     ,2014,20142,20141
2014-06-19,20140619,19,19 June 2014,Thursday ,201425,25,201406,June     ,2014,20142,20141
2014-06-20,20140620,20,20 June 2014,Friday   ,201425,25,201406,June     ,2014,20142,20141
2014-06-21,20140621,21,21 June 2014,Saturday ,201425,25,201406,June     ,2014,20142,20141
2014-06-22,20140622,22,22 June 2014,Sunday   ,201425,25,201406,June     ,2014,20142,20141
2014-06-23,20140623,23,23 June 2014,Monday   ,201426,26,201406,June     ,2014,20142,20141
2014-06-24,20140624,24,24 June 2014,Tuesday  ,201426,26,201406,June     ,2014,20142,20141
2014-06-25,20140625,25,25 June 2014,Wednesday,201426,26,201406,June     ,2014,20142,20141
2014-06-26,20140626,26,26 June 2014,Thursday ,201426,26,201406,June     ,2014,20142,20141
2014-06-27,20140627,27,27 June 2014,Friday   ,201426,26,201406,June     ,2014,20142,20141
2014-06-28,20140628,28,28 June 2014,Saturday ,201426,26,201406,June     ,2014,20142,20141
2014-06-29,20140629,29,29 June 2014,Sunday   ,201426,26,201406,June     ,2014,20142,20141
2014-06-30,20140630,30,30 June 2014,Monday   ,201427,27,201406,June     ,2014,20142,20141
2014-07-12,20140712,12,12 July 2014,Saturday ,201428,28,201407,July     ,2014,20143,20142
2014-07-13,20140713,13,13 July 2014,Sunday   ,201428,28,201407,July     ,2014,20143,20142
2014-07-01,20140701,1,01 July 2014,Tuesday  ,201427,27,201407,July     ,2014,20143,20142
2014-07-02,20140702,2,02 July 2014,Wednesday,201427,27,201407,July     ,2014,20143,20142
2014-07-03,20140703,3,03 July 2014,Thursday ,201427,27,201407,July     ,2014,20143,20142
2014-07-04,20140704,4,04 July 2014,Friday   ,201427,27,201407,July     ,2014,20143,20142
2014-07-05,20140705,5,05 July 2014,Saturday ,201427,27,201407,July     ,2014,20143,20142
2014-07-06,20140706,6,06 July 2014,Sunday   ,201427,27,201407,July     ,2014,20143,20142
2014-07-07,20140707,7,07 July 2014,Monday   ,201428,28,201407,July     ,2014,20143,20142
2014-07-08,20140708,8,08 July 2014,Tuesday  ,201428,28,201407,July     ,2014,20143,20142
2014-07-09,20140709,9,09 July 2014,Wednesday,201428,28,201407,July     ,2014,20143,20142
2014-07-10,20140710,10,10 July 2014,Thursday ,201428,28,201407,July     ,2014,20143,20142
2014-07-11,20140711,11,11 July 2014,Friday   ,201428,28,201407,July     ,2014,20143,20142
2014-07-14,20140714,14,14 July 2014,Monday   ,201429,29,201407,July     ,2014,20143,20142
2014-07-15,20140715,15,15 July 2014,Tuesday  ,201429,29,201407,July     ,2014,20143,20142
2014-07-16,20140716,16,16 July 2014,Wednesday,201429,29,201407,July     ,2014,20143,20142
2014-07-17,20140717,17,17 July 2014,Thursday ,201429,29,201407,July     ,2014,20143,20142
2014-07-18,20140718,18,18 July 2014,Friday   ,201429,29,201407,July     ,2014,20143,20142
2014-07-19,20140719,19,19 July 2014,Saturday ,201429,29,201407,July     ,2014,20143,20142
2014-07-20,20140720,20,20 July 2014,Sunday   ,201429,29,201407,July     ,2014,20143,20142
2014-07-21,20140721,21,21 July 2014,Monday   ,201430,30,201407,July     ,2014,20143,20142
2014-07-22,20140722,22,22 July 2014,Tuesday  ,201430,30,201407,July     ,2014,20143,20142
2014-07-23,20140723,23,23 July 2014,Wednesday,201430,30,201407,July     ,2014,20143,20142
2014-07-24,20140724,24,24 July 2014,Thursday ,201430,30,201407,July     ,2014,20143,20142
2014-07-25,20140725,25,25 July 2014,Friday   ,201430,30,201407,July     ,2014,20143,20142
2014-07-26,20140726,26,26 July 2014,Saturday ,201430,30,201407,July     ,2014,20143,20142
2014-07-27,20140727,27,27 July 2014,Sunday   ,201430,30,201407,July     ,2014,20143,20142
2014-07-28,20140728,28,28 July 2014,Monday   ,201431,31,201407,July     ,2014,20143,20142
2014-07-29,20140729,29,29 July 2014,Tuesday  ,201431,31,201407,July     ,2014,20143,20142
2014-07-30,20140730,30,30 July 2014,Wednesday,201431,31,201407,July     ,2014,20143,20142
2014-07-31,20140731,31,31 July 2014,Thursday ,201431,31,201407,July     ,2014,20143,20142
2014-08-01,20140801,1,01 August 2014,Friday   ,201431,31,201408,August   ,2014,20143,20142
2014-08-02,20140802,2,02 August 2014,Saturday ,201431,31,201408,August   ,2014,20143,20142
2014-08-03,20140803,3,03 August 2014,Sunday   ,201431,31,201408,August   ,2014,20143,20142
2014-08-04,20140804,4,04 August 2014,Monday   ,201432,32,201408,August   ,2014,20143,20142
2014-08-05,20140805,5,05 August 2014,Tuesday  ,201432,32,201408,August   ,2014,20143,20142
2014-08-06,20140806,6,06 August 2014,Wednesday,201432,32,201408,August   ,2014,20143,20142
2014-08-07,20140807,7,07 August 2014,Thursday ,201432,32,201408,August   ,2014,20143,20142
2014-08-08,20140808,8,08 August 2014,Friday   ,201432,32,201408,August   ,2014,20143,20142
2014-08-09,20140809,9,09 August 2014,Saturday ,201432,32,201408,August   ,2014,20143,20142
2014-08-10,20140810,10,10 August 2014,Sunday   ,201432,32,201408,August   ,2014,20143,20142
2014-08-11,20140811,11,11 August 2014,Monday   ,201433,33,201408,August   ,2014,20143,20142
2014-08-12,20140812,12,12 August 2014,Tuesday  ,201433,33,201408,August   ,2014,20143,20142
2014-08-13,20140813,13,13 August 2014,Wednesday,201433,33,201408,August   ,2014,20143,20142
2014-08-14,20140814,14,14 August 2014,Thursday ,201433,33,201408,August   ,2014,20143,20142
2014-08-15,20140815,15,15 August 2014,Friday   ,201433,33,201408,August   ,2014,20143,20142
2014-08-16,20140816,16,16 August 2014,Saturday ,201433,33,201408,August   ,2014,20143,20142
2014-08-17,20140817,17,17 August 2014,Sunday   ,201433,33,201408,August   ,2014,20143,20142
2014-08-18,20140818,18,18 August 2014,Monday   ,201434,34,201408,August   ,2014,20143,20142
2014-08-19,20140819,19,19 August 2014,Tuesday  ,201434,34,201408,August   ,2014,20143,20142
2014-08-20,20140820,20,20 August 2014,Wednesday,201434,34,201408,August   ,2014,20143,20142
2014-08-21,20140821,21,21 August 2014,Thursday ,201434,34,201408,August   ,2014,20143,20142
2014-08-22,20140822,22,22 August 2014,Friday   ,201434,34,201408,August   ,2014,20143,20142
2014-08-23,20140823,23,23 August 2014,Saturday ,201434,34,201408,August   ,2014,20143,20142
2014-08-24,20140824,24,24 August 2014,Sunday   ,201434,34,201408,August   ,2014,20143,20142
2014-08-25,20140825,25,25 August 2014,Monday   ,201435,35,201408,August   ,2014,20143,20142
2014-08-26,20140826,26,26 August 2014,Tuesday  ,201435,35,201408,August   ,2014,20143,20142
2014-08-27,20140827,27,27 August 2014,Wednesday,201435,35,201408,August   ,2014,20143,20142
2014-08-28,20140828,28,28 August 2014,Thursday ,201435,35,201408,August   ,2014,20143,20142
2014-08-29,20140829,29,29 August 2014,Friday   ,201435,35,201408,August   ,2014,20143,20142
2014-08-30,20140830,30,30 August 2014,Saturday ,201435,35,201408,August   ,2014,20143,20142
2014-08-31,20140831,31,31 August 2014,Sunday   ,201435,35,201408,August   ,2014,20143,20142
2014-09-01,20140901,1,01 September 2014,Monday   ,201436,36,201409,September,2014,20143,20142
2014-09-02,20140902,2,02 September 2014,Tuesday  ,201436,36,201409,September,2014,20143,20142
2014-09-03,20140903,3,03 September 2014,Wednesday,201436,36,201409,September,2014,20143,20142
2014-09-04,20140904,4,04 September 2014,Thursday ,201436,36,201409,September,2014,20143,20142
2014-09-05,20140905,5,05 September 2014,Friday   ,201436,36,201409,September,2014,20143,20142
2014-09-06,20140906,6,06 September 2014,Saturday ,201436,36,201409,September,2014,20143,20142
2014-09-07,20140907,7,07 September 2014,Sunday   ,201436,36,201409,September,2014,20143,20142
2014-09-08,20140908,8,08 September 2014,Monday   ,201437,37,201409,September,2014,20143,20142
2014-09-09,20140909,9,09 September 2014,Tuesday  ,201437,37,201409,September,2014,20143,20142
2014-09-10,20140910,10,10 September 2014,Wednesday,201437,37,201409,September,2014,20143,20142
2014-09-11,20140911,11,11 September 2014,Thursday ,201437,37,201409,September,2014,20143,20142
2014-09-12,20140912,12,12 September 2014,Friday   ,201437,37,201409,September,2014,20143,20142
2014-09-13,20140913,13,13 September 2014,Saturday ,201437,37,201409,September,2014,20143,20142
2014-09-14,20140914,14,14 September 2014,Sunday   ,201437,37,201409,September,2014,20143,20142
2014-09-15,20140915,15,15 September 2014,Monday   ,201438,38,201409,September,2014,20143,20142
2014-09-16,20140916,16,16 September 2014,Tuesday  ,201438,38,201409,September,2014,20143,20142
2014-09-17,20140917,17,17 September 2014,Wednesday,201438,38,201409,September,2014,20143,20142
2014-09-18,20140918,18,18 September 2014,Thursday ,201438,38,201409,September,2014,20143,20142
2014-09-19,20140919,19,19 September 2014,Friday   ,201438,38,201409,September,2014,20143,20142
2014-09-20,20140920,20,20 September 2014,Saturday ,201438,38,201409,September,2014,20143,20142
2014-09-21,20140921,21,21 September 2014,Sunday   ,201438,38,201409,September,2014,20143,20142
2014-09-22,20140922,22,22 September 2014,Monday   ,201439,39,201409,September,2014,20143,20142
2014-09-23,20140923,23,23 September 2014,Tuesday  ,201439,39,201409,September,2014,20143,20142
2014-09-24,20140924,24,24 September 2014,Wednesday,201439,39,201409,September,2014,20143,20142
2014-09-25,20140925,25,25 September 2014,Thursday ,201439,39,201409,September,2014,20143,20142
2014-09-26,20140926,26,26 September 2014,Friday   ,201439,39,201409,September,2014,20143,20142
2014-09-27,20140927,27,27 September 2014,Saturday ,201439,39,201409,September,2014,20143,20142
2014-09-28,20140928,28,28 September 2014,Sunday   ,201439,39,201409,September,2014,20143,20142
2014-09-29,20140929,29,29 September 2014,Monday   ,201440,40,201409,September,2014,20143,20142
2014-09-30,20140930,30,30 September 2014,Tuesday  ,201440,40,201409,September,2014,20143,20142
2014-10-01,20141001,1,01 October 2014,Wednesday,201440,40,201410,October  ,2014,20144,20142
2014-10-02,20141002,2,02 October 2014,Thursday ,201440,40,201410,October  ,2014,20144,20142
2014-10-03,20141003,3,03 October 2014,Friday   ,201440,40,201410,October  ,2014,20144,20142
2014-10-04,20141004,4,04 October 2014,Saturday ,201440,40,201410,October  ,2014,20144,20142
2014-10-05,20141005,5,05 October 2014,Sunday   ,201440,40,201410,October  ,2014,20144,20142
2014-10-06,20141006,6,06 October 2014,Monday   ,201441,41,201410,October  ,2014,20144,20142
2014-10-07,20141007,7,07 October 2014,Tuesday  ,201441,41,201410,October  ,2014,20144,20142
2014-10-08,20141008,8,08 October 2014,Wednesday,201441,41,201410,October  ,2014,20144,20142
2014-10-09,20141009,9,09 October 2014,Thursday ,201441,41,201410,October  ,2014,20144,20142
2014-10-10,20141010,10,10 October 2014,Friday   ,201441,41,201410,October  ,2014,20144,20142
2014-10-11,20141011,11,11 October 2014,Saturday ,201441,41,201410,October  ,2014,20144,20142
2014-10-12,20141012,12,12 October 2014,Sunday   ,201441,41,201410,October  ,2014,20144,20142
2014-10-13,20141013,13,13 October 2014,Monday   ,201442,42,201410,October  ,2014,20144,20142
2014-10-14,20141014,14,14 October 2014,Tuesday  ,201442,42,201410,October  ,2014,20144,20142
2014-10-15,20141015,15,15 October 2014,Wednesday,201442,42,201410,October  ,2014,20144,20142
2014-10-16,20141016,16,16 October 2014,Thursday ,201442,42,201410,October  ,2014,20144,20142
2014-10-17,20141017,17,17 October 2014,Friday   ,201442,42,201410,October  ,2014,20144,20142
2014-10-18,20141018,18,18 October 2014,Saturday ,201442,42,201410,October  ,2014,20144,20142
2014-10-19,20141019,19,19 October 2014,Sunday   ,201442,42,201410,October  ,2014,20144,20142
2014-10-20,20141020,20,20 October 2014,Monday   ,201443,43,201410,October  ,2014,20144,20142
2014-10-21,20141021,21,21 October 2014,Tuesday  ,201443,43,201410,October  ,2014,20144,20142
2014-10-22,20141022,22,22 October 2014,Wednesday,201443,43,201410,October  ,2014,20144,20142
2014-10-23,20141023,23,23 October 2014,Thursday ,201443,43,201410,October  ,2014,20144,20142
2014-10-24,20141024,24,24 October 2014,Friday   ,201443,43,201410,October  ,2014,20144,20142
2014-10-25,20141025,25,25 October 2014,Saturday ,201443,43,201410,October  ,2014,20144,20142
2014-10-26,20141026,26,26 October 2014,Sunday   ,201443,43,201410,October  ,2014,20144,20142
2014-10-27,20141027,27,27 October 2014,Monday   ,201444,44,201410,October  ,2014,20144,20142
2014-10-28,20141028,28,28 October 2014,Tuesday  ,201444,44,201410,October  ,2014,20144,20142
2014-10-29,20141029,29,29 October 2014,Wednesday,201444,44,201410,October  ,2014,20144,20142
2014-10-30,20141030,30,30 October 2014,Thursday ,201444,44,201410,October  ,2014,20144,20142
2014-10-31,20141031,31,31 October 2014,Friday   ,201444,44,201410,October  ,2014,20144,20142
2014-11-29,20141129,29,29 November 2014,Saturday ,201448,48,201411,November ,2014,20144,20142
2014-11-30,20141130,30,30 November 2014,Sunday   ,201448,48,201411,November ,2014,20144,20142
2014-11-01,20141101,1,01 November 2014,Saturday ,201444,44,201411,November ,2014,20144,20142
2014-11-02,20141102,2,02 November 2014,Sunday   ,201444,44,201411,November ,2014,20144,20142
2014-11-03,20141103,3,03 November 2014,Monday   ,201445,45,201411,November ,2014,20144,20142
2014-11-04,20141104,4,04 November 2014,Tuesday  ,201445,45,201411,November ,2014,20144,20142
2014-11-05,20141105,5,05 November 2014,Wednesday,201445,45,201411,November ,2014,20144,20142
2014-11-06,20141106,6,06 November 2014,Thursday ,201445,45,201411,November ,2014,20144,20142
2014-11-07,20141107,7,07 November 2014,Friday   ,201445,45,201411,November ,2014,20144,20142
2014-11-08,20141108,8,08 November 2014,Saturday ,201445,45,201411,November ,2014,20144,20142
2014-11-09,20141109,9,09 November 2014,Sunday   ,201445,45,201411,November ,2014,20144,20142
2014-11-10,20141110,10,10 November 2014,Monday   ,201446,46,201411,November ,2014,20144,20142
2014-11-11,20141111,11,11 November 2014,Tuesday  ,201446,46,201411,November ,2014,20144,20142
2014-11-12,20141112,12,12 November 2014,Wednesday,201446,46,201411,November ,2014,20144,20142
2014-11-13,20141113,13,13 November 2014,Thursday ,201446,46,201411,November ,2014,20144,20142
2014-11-14,20141114,14,14 November 2014,Friday   ,201446,46,201411,November ,2014,20144,20142
2014-11-15,20141115,15,15 November 2014,Saturday ,201446,46,201411,November ,2014,20144,20142
2014-11-16,20141116,16,16 November 2014,Sunday   ,201446,46,201411,November ,2014,20144,20142
2014-11-17,20141117,17,17 November 2014,Monday   ,201447,47,201411,November ,2014,20144,20142
2014-11-18,20141118,18,18 November 2014,Tuesday  ,201447,47,201411,November ,2014,20144,20142
2014-11-19,20141119,19,19 November 2014,Wednesday,201447,47,201411,November ,2014,20144,20142
2014-11-20,20141120,20,20 November 2014,Thursday ,201447,47,201411,November ,2014,20144,20142
2014-11-21,20141121,21,21 November 2014,Friday   ,201447,47,201411,November ,2014,20144,20142
2014-11-22,20141122,22,22 November 2014,Saturday ,201447,47,201411,November ,2014,20144,20142
2014-11-23,20141123,23,23 November 2014,Sunday   ,201447,47,201411,November ,2014,20144,20142
2014-11-24,20141124,24,24 November 2014,Monday   ,201448,48,201411,November ,2014,20144,20142
2014-11-25,20141125,25,25 November 2014,Tuesday  ,201448,48,201411,November ,2014,20144,20142
2014-11-26,20141126,26,26 November 2014,Wednesday,201448,48,201411,November ,2014,20144,20142
2014-11-27,20141127,27,27 November 2014,Thursday ,201448,48,201411,November ,2014,20144,20142
2014-11-28,20141128,28,28 November 2014,Friday   ,201448,48,201411,November ,2014,20144,20142
2014-12-01,20141201,1,01 December 2014,Monday   ,201449,49,201412,December ,2014,20144,20142
2014-12-02,20141202,2,02 December 2014,Tuesday  ,201449,49,201412,December ,2014,20144,20142
2014-12-03,20141203,3,03 December 2014,Wednesday,201449,49,201412,December ,2014,20144,20142
2014-12-04,20141204,4,04 December 2014,Thursday ,201449,49,201412,December ,2014,20144,20142
2014-12-05,20141205,5,05 December 2014,Friday   ,201449,49,201412,December ,2014,20144,20142
2014-12-06,20141206,6,06 December 2014,Saturday ,201449,49,201412,December ,2014,20144,20142
2014-12-07,20141207,7,07 December 2014,Sunday   ,201449,49,201412,December ,2014,20144,20142
2014-12-08,20141208,8,08 December 2014,Monday   ,201450,50,201412,December ,2014,20144,20142
2014-12-09,20141209,9,09 December 2014,Tuesday  ,201450,50,201412,December ,2014,20144,20142
2014-12-10,20141210,10,10 December 2014,Wednesday,201450,50,201412,December ,2014,20144,20142
2014-12-11,20141211,11,11 December 2014,Thursday ,201450,50,201412,December ,2014,20144,20142
2014-12-12,20141212,12,12 December 2014,Friday   ,201450,50,201412,December ,2014,20144,20142
2014-12-13,20141213,13,13 December 2014,Saturday ,201450,50,201412,December ,2014,20144,20142
2014-12-14,20141214,14,14 December 2014,Sunday   ,201450,50,201412,December ,2014,20144,20142
2014-12-15,20141215,15,15 December 2014,Monday   ,201451,51,201412,December ,2014,20144,20142
2014-12-16,20141216,16,16 December 2014,Tuesday  ,201451,51,201412,December ,2014,20144,20142
2014-12-17,20141217,17,17 December 2014,Wednesday,201451,51,201412,December ,2014,20144,20142
2014-12-18,20141218,18,18 December 2014,Thursday ,201451,51,201412,December ,2014,20144,20142
2014-12-19,20141219,19,19 December 2014,Friday   ,201451,51,201412,December ,2014,20144,20142
2014-12-20,20141220,20,20 December 2014,Saturday ,201451,51,201412,December ,2014,20144,20142
2014-12-21,20141221,21,21 December 2014,Sunday   ,201451,51,201412,December ,2014,20144,20142
2014-12-22,20141222,22,22 December 2014,Monday   ,201452,52,201412,December ,2014,20144,20142
2014-12-23,20141223,23,23 December 2014,Tuesday  ,201452,52,201412,December ,2014,20144,20142
2014-12-24,20141224,24,24 December 2014,Wednesday,201452,52,201412,December ,2014,20144,20142
2014-12-25,20141225,25,25 December 2014,Thursday ,201452,52,201412,December ,2014,20144,20142
2014-12-26,20141226,26,26 December 2014,Friday   ,201452,52,201412,December ,2014,20144,20142
2014-12-27,20141227,27,27 December 2014,Saturday ,201452,52,201412,December ,2014,20144,20142
2014-12-28,20141228,28,28 December 2014,Sunday   ,201452,52,201412,December ,2014,20144,20142
2014-12-29,20141229,29,29 December 2014,Monday   ,201401,1,201412,December ,2014,20144,20142
2014-12-30,20141230,30,30 December 2014,Tuesday  ,201401,1,201412,December ,2014,20144,20142
2014-12-31,20141231,31,31 December 2014,Wednesday,201401,1,201412,December ,2014,20144,20142
2015-01-01,20150101,1,01 January 2015,Sunday   ,201412,52,201501,January,2015,20151,20151
2015-01-02,20150102,2,02 January 2015,Monday,201501,1,201501,January,2015,20151,20151
2015-01-03,20150103,3,03 January 2015,Tuesday,201501,1,201501,January,2015,20151,20151
2015-01-04,20150104,4,04 January 2015,Wednesday,201501,1,201501,January,2015,20151,20151
2015-01-05,20150105,5,05 January 2015,Thursday,201501,1,201501,January,2015,20151,20151
2015-01-06,20150106,6,06 January 2015,Friday,201501,1,201501,January,2015,20151,20151
2015-01-07,20150107,7,07 January 2015,Saturday,201501,1,201501,January,2015,20151,20151
2015-01-08,20150108,8,08 January 2015,Sunday,201501,1,201501,January,2015,20151,20151
2015-01-09,20150109,9,09 January 2015,Monday,201502,2,201501,January,2015,20151,20151
2015-01-10,20150110,10,10 January 2015,Tuesday,201502,2,201501,January,2015,20151,20151
2015-01-11,20150111,11,11 January 2015,Wednesday,201502,2,201501,January,2015,20151,20151
